Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (INR),Purchase Date,Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
11385,22,Male,Watch,Accessories,18094,2024-01-30 05:28:36,Bengaluru,,Brown,Fall,4.1,No,Standard,Yes,No,7,Credit Card,Annually
11386,53,Male,Watch,Accessories,22742,2025-09-23 06:45:49,Bengaluru,,Blue,Summer,3.6,Yes,Express,No,No,15,Credit Card,Monthly
11387,28,Male,Backpack,Accessories,17679,2025-04-20 15:50:22,Kolkata,,Gray,Summer,4.1,No,Standard,Yes,No,12,Credit Card,Weekly
11388,41,Male,Smartphone,Electronics,67396,2025-05-31 11:28:18,Bengaluru,,Blue,Summer,4.3,Yes,Standard,No,Yes,4,Credit Card,Weekly
11389,20,Male,Jacket,Clothing,9462,2025-04-21 00:04:39,Delhi,XL,Gray,Winter,3.3,No,Express,No,No,10,Credit Card,Weekly
11390,51,Male,Sneakers,Footwear,10375,2025-08-30 21:24:53,Jaipur,,Gray,Winter,3.9,No,Next Day Air,Yes,Yes,9,PayPal,Monthly
11391,65,Male,Jeans,Clothing,8632,2025-12-22 12:24:53,Pune,XL,Blue,Fall,3.3,No,Express,No,No,8,Credit Card,Monthly
11392,24,Female,Smartphone,Electronics,27888,2025-03-11 12:33:19,Hyderabad,,Green,Summer,4.8,Yes,Express,No,No,9,Credit Card,Quarterly
11393,28,Male,Jeans,Clothing,7636,2024-07-04 19:05:27,Kolkata,S,Black,Spring,2.9,No,Standard,No,No,10,Debit Card,Weekly
11394,68,Male,Jeans,Clothing,4482,2025-03-27 13:49:19,Mumbai,S,Gray,Winter,3.5,No,Free Shipping,No,No,9,Cash,Weekly
11395,67,Female,Jacket,Clothing,6142,2025-06-27 07:12:53,Pune,L,Green,Spring,3.9,Yes,Standard,No,Yes,10,Credit Card,Bi-Weekly
11396,29,Female,Laptop,Electronics,112963,2024-04-02 13:17:12,Mumbai,,Gray,Winter,3.2,Yes,Standard,Yes,Yes,8,Debit Card,Monthly
11397,41,Male,Jacket,Clothing,4316,2024-03-29 00:43:36,Bengaluru,L,Black,Spring,4.3,No,Standard,No,No,12,Debit Card,Quarterly
11398,36,Male,Smartphone,Electronics,33532,2025-03-24 19:01:17,Hyderabad,,Green,Summer,5.0,No,Standard,Yes,No,10,Debit Card,Bi-Weekly
11399,25,Male,T-Shirt,Clothing,7055,2025-07-29 23:13:12,Pune,M,Red,Spring,3.8,No,Next Day Air,Yes,No,9,Debit Card,Bi-Weekly
11400,22,Female,Jeans,Clothing,10707,2024-09-27 21:21:57,Chennai,XL,Red,Fall,3.6,No,Standard,Yes,Yes,11,Credit Card,Monthly
11401,18,Male,Jacket,Clothing,2822,2025-11-07 00:32:33,Pune,XL,Green,Fall,3.2,No,Free Shipping,Yes,No,11,Cash,Quarterly
11402,48,Female,Headphones,Electronics,65155,2024-02-03 20:08:05,Bengaluru,,Gray,Spring,3.8,Yes,Standard,No,Yes,9,PayPal,Quarterly
11403,18,Male,Sneakers,Footwear,16102,2024-06-16 15:11:37,Mumbai,,Gray,Winter,3.0,Yes,Next Day Air,No,Yes,5,Credit Card,Monthly
11404,37,Female,Boots,Footwear,14027,2025-03-06 15:08:16,Pune,,Black,Fall,4.7,No,Standard,No,No,11,Credit Card,Bi-Weekly
11405,43,Female,Backpack,Accessories,17015,2024-10-29 16:12:02,Bengaluru,,Blue,Fall,3.5,No,Standard,Yes,No,11,Debit Card,Monthly
11406,37,Female,Jeans,Clothing,7221,2024-02-14 08:37:28,Chennai,S,White,Winter,4.3,Yes,Express,Yes,No,11,Credit Card,Monthly
11407,68,Female,T-Shirt,Clothing,1826,2024-09-26 03:51:14,Chennai,L,Blue,Summer,4.6,Yes,Next Day Air,No,Yes,13,Debit Card,Bi-Weekly
11408,49,Male,T-Shirt,Clothing,11122,2024-11-01 11:06:06,Kolkata,XL,Gray,Winter,4.8,No,Next Day Air,Yes,No,13,Cash,Monthly
11409,63,Male,T-Shirt,Clothing,2490,2025-02-08 02:18:11,Delhi,XL,Red,Winter,4.7,No,Express,Yes,Yes,10,Debit Card,Monthly
11410,42,Male,T-Shirt,Clothing,7055,2025-10-24 22:24:07,Bengaluru,M,Brown,Fall,3.8,No,Standard,No,Yes,12,Credit Card,Quarterly
11411,64,Male,Boots,Footwear,6889,2024-10-01 15:57:51,Delhi,,Red,Spring,3.8,No,Standard,No,No,8,Apple Pay,Quarterly
11412,65,Male,T-Shirt,Clothing,2573,2025-08-14 08:43:52,Mumbai,M,Red,Fall,4.0,No,Express,Yes,No,10,Credit Card,Bi-Weekly
11413,47,Male,Watch,Accessories,22410,2025-04-06 12:30:59,Chennai,,Gray,Fall,3.4,No,Standard,Yes,No,13,Debit Card,Quarterly
11414,41,Female,Headphones,Electronics,104995,2024-08-26 09:21:59,Kolkata,,Blue,Winter,3.9,Yes,Next Day Air,Yes,Yes,15,Debit Card,Monthly
11415,36,Male,Laptop,Electronics,112382,2024-09-03 06:58:50,Hyderabad,,Brown,Spring,2.8,No,Express,No,No,8,Credit Card,Monthly
11416,36,Female,Jeans,Clothing,6723,2024-05-15 17:04:04,Delhi,S,Blue,Summer,3.8,No,Express,No,No,7,PayPal,Monthly
11417,39,Male,Laptop,Electronics,79099,2024-01-19 15:14:46,Delhi,,White,Fall,4.7,No,Express,Yes,Yes,8,Debit Card,Monthly
11418,40,Male,Boots,Footwear,8798,2024-02-24 07:46:24,Hyderabad,,Brown,Winter,5.0,No,Standard,Yes,Yes,8,Apple Pay,Annually
11419,38,Female,T-Shirt,Clothing,4897,2024-04-04 12:49:18,Bengaluru,L,Gray,Fall,3.2,No,Standard,No,No,11,Credit Card,Monthly
11420,64,Male,Jacket,Clothing,2656,2025-07-17 14:33:03,Hyderabad,L,Gray,Spring,4.2,No,Express,No,Yes,10,Debit Card,Monthly
11421,62,Female,Watch,Accessories,12450,2024-06-07 18:59:01,Jaipur,,Green,Spring,4.5,No,Standard,No,No,5,Apple Pay,Annually
11422,49,Male,Backpack,Accessories,15189,2024-05-25 19:43:32,Chennai,,Brown,Fall,4.3,Yes,Free Shipping,Yes,No,13,Debit Card,Quarterly
11423,47,Female,Headphones,Electronics,50630,2025-02-09 19:17:47,Delhi,,Blue,Winter,4.3,No,Free Shipping,No,No,14,Credit Card,Quarterly
11424,34,Female,Jeans,Clothing,6474,2024-11-15 22:22:50,Bengaluru,L,Green,Winter,3.5,Yes,Standard,No,No,3,Credit Card,Quarterly
11425,55,Male,Backpack,Accessories,15438,2025-08-15 05:46:55,Delhi,,Red,Fall,5.0,No,Standard,Yes,No,17,Cash,Quarterly
11426,58,Male,T-Shirt,Clothing,11205,2025-09-13 00:37:00,Pune,S,Blue,Winter,4.3,No,Free Shipping,No,No,7,Apple Pay,Monthly
11427,18,Male,Watch,Accessories,10624,2024-06-24 17:24:49,Delhi,,Blue,Winter,3.2,Yes,Standard,Yes,Yes,14,Credit Card,Quarterly
11428,39,Female,Jeans,Clothing,8549,2025-02-24 12:54:40,Mumbai,M,Gray,Winter,4.4,No,Standard,Yes,No,9,Google Pay,Monthly
11429,37,Female,T-Shirt,Clothing,9296,2024-05-01 01:32:15,Hyderabad,S,Brown,Spring,4.8,No,Express,No,No,12,Apple Pay,Quarterly
11430,43,Male,Jeans,Clothing,5312,2025-11-24 12:45:49,Kolkata,M,Brown,Fall,3.6,No,Express,Yes,Yes,10,Credit Card,Weekly
11431,59,Female,Boots,Footwear,10873,2025-11-19 13:52:24,Hyderabad,,Brown,Summer,3.3,No,Next Day Air,No,No,8,Debit Card,Annually
11432,69,Male,Boots,Footwear,16019,2024-01-31 02:17:23,Mumbai,,Green,Fall,3.6,No,Express,Yes,No,11,Debit Card,Monthly
11433,32,Male,Watch,Accessories,11952,2024-04-29 11:37:35,Mumbai,,Red,Fall,4.8,Yes,Standard,Yes,No,11,Cash,Weekly
11434,58,Male,Backpack,Accessories,23572,2025-12-15 21:28:55,Chennai,,Gray,Summer,4.2,No,Free Shipping,No,No,5,Credit Card,Annually
11435,27,Female,Laptop,Electronics,72625,2024-11-24 00:45:46,Pune,,Green,Spring,3.3,No,Standard,Yes,No,8,Google Pay,Monthly
11436,68,Male,Smartphone,Electronics,25647,2025-07-06 05:04:43,Chennai,,Black,Winter,3.8,No,Standard,No,No,18,Debit Card,Monthly
11437,40,Female,Backpack,Accessories,3652,2024-11-16 22:08:19,Jaipur,,White,Spring,4.1,No,Standard,Yes,No,13,Google Pay,Bi-Weekly
11438,58,Female,Watch,Accessories,19256,2025-10-21 16:29:12,Hyderabad,,White,Fall,4.0,Yes,Express,No,No,10,Credit Card,Bi-Weekly
11439,57,Male,Headphones,Electronics,84079,2025-06-14 13:59:29,Delhi,,Black,Winter,3.2,No,Standard,No,Yes,13,Google Pay,Monthly
11440,26,Female,Jeans,Clothing,1660,2024-05-04 10:25:12,Pune,M,Blue,Fall,4.0,No,Express,No,No,19,Credit Card,Quarterly
11441,31,Male,Watch,Accessories,21331,2025-10-16 19:15:19,Kolkata,,Brown,Fall,3.7,No,Standard,No,No,5,Debit Card,Annually
11442,66,Female,Sneakers,Footwear,5893,2025-05-15 00:17:46,Jaipur,,Green,Fall,4.4,No,Next Day Air,Yes,Yes,12,Debit Card,Monthly
11443,30,Male,Jacket,Clothing,2490,2024-05-05 04:01:25,Bengaluru,L,Red,Winter,4.3,No,Free Shipping,No,No,18,Cash,Monthly
11444,25,Male,Jeans,Clothing,6474,2024-08-19 14:17:55,Kolkata,L,Black,Summer,4.0,No,Express,No,No,9,PayPal,Bi-Weekly
11445,36,Male,Jacket,Clothing,11703,2025-07-30 01:08:03,Kolkata,S,Black,Winter,4.5,No,Standard,No,No,5,Credit Card,Monthly
11446,47,Female,Laptop,Electronics,31540,2024-07-25 10:46:32,Delhi,,Gray,Winter,3.3,Yes,Standard,No,Yes,16,Credit Card,Quarterly
11447,69,Female,Smartphone,Electronics,14525,2025-07-03 15:24:58,Mumbai,,Gray,Fall,4.0,No,Express,No,Yes,12,Cash,Weekly
11448,45,Female,Headphones,Electronics,23572,2025-09-24 05:12:43,Hyderabad,,Black,Spring,3.2,No,Standard,No,No,6,Cash,Bi-Weekly
11449,44,Female,Backpack,Accessories,21248,2025-12-30 22:52:13,Chennai,,Gray,Fall,3.9,No,Standard,Yes,No,13,Credit Card,Monthly
11450,24,Female,T-Shirt,Clothing,8881,2024-04-28 04:31:08,Bengaluru,M,Green,Winter,4.0,No,Express,Yes,No,10,Debit Card,Annually
11451,61,Male,Jeans,Clothing,7885,2025-04-09 09:19:45,Jaipur,S,Brown,Summer,4.7,Yes,Free Shipping,Yes,No,10,Credit Card,Quarterly
11452,59,Male,Smartphone,Electronics,91715,2025-11-14 10:41:30,Mumbai,,Gray,Winter,4.0,No,Standard,No,Yes,8,PayPal,Monthly
11453,61,Male,Jacket,Clothing,10624,2025-09-19 17:41:26,Delhi,S,Blue,Winter,4.5,No,Standard,No,No,15,Credit Card,Monthly
11454,43,Female,Boots,Footwear,9545,2025-08-09 10:59:43,Jaipur,,Red,Spring,3.7,No,Standard,No,No,8,PayPal,Monthly
11455,20,Male,Backpack,Accessories,12782,2024-07-01 17:40:04,Chennai,,Red,Spring,4.5,No,Next Day Air,Yes,No,13,Credit Card,Quarterly
11456,22,Male,Headphones,Electronics,96363,2025-03-07 05:31:27,Hyderabad,,Black,Fall,2.8,Yes,Standard,Yes,No,14,Credit Card,Bi-Weekly
11457,67,Male,Jacket,Clothing,3320,2025-01-11 03:08:59,Mumbai,S,Brown,Spring,2.1,Yes,Express,Yes,Yes,7,PayPal,Quarterly
11458,69,Male,T-Shirt,Clothing,7719,2024-01-02 23:48:54,Mumbai,L,Brown,Fall,4.3,No,Standard,No,No,9,Credit Card,Bi-Weekly
11459,67,Female,Jacket,Clothing,6225,2025-08-12 04:17:43,Chennai,L,Green,Summer,4.0,No,Standard,No,No,11,PayPal,Annually
11460,37,Male,Jeans,Clothing,2656,2024-01-21 22:07:02,Bengaluru,S,Blue,Winter,4.4,No,Free Shipping,No,Yes,11,Debit Card,Quarterly
11461,46,Female,Watch,Accessories,5312,2025-04-18 13:42:35,Jaipur,,Green,Summer,4.7,No,Express,Yes,Yes,10,Credit Card,Quarterly
11462,62,Female,Sneakers,Footwear,8383,2024-03-26 07:51:05,Pune,,White,Fall,4.0,No,Standard,Yes,No,13,Cash,Monthly
11463,36,Male,Boots,Footwear,16517,2024-08-23 16:40:25,Delhi,,Blue,Winter,2.9,Yes,Next Day Air,No,Yes,13,Credit Card,Bi-Weekly
11464,42,Male,Sneakers,Footwear,10707,2024-04-30 02:28:36,Bengaluru,,Brown,Winter,4.3,Yes,Express,No,Yes,10,Credit Card,Monthly
11465,30,Male,Laptop,Electronics,91300,2024-08-09 05:31:20,Bengaluru,,Blue,Spring,3.5,No,Next Day Air,No,No,13,Credit Card,Bi-Weekly
11466,32,Female,Laptop,Electronics,119271,2025-11-11 15:07:57,Kolkata,,Brown,Fall,3.3,No,Standard,Yes,No,9,Credit Card,Weekly
11467,41,Female,Laptop,Electronics,58349,2025-03-18 03:10:31,Bengaluru,,Brown,Fall,3.8,No,Express,Yes,Yes,9,Debit Card,Quarterly
11468,29,Male,T-Shirt,Clothing,8383,2024-06-10 20:03:22,Delhi,S,Gray,Winter,5.0,No,Express,Yes,No,11,Debit Card,Weekly
11469,67,Male,Backpack,Accessories,10458,2024-01-22 14:47:18,Hyderabad,,Red,Winter,4.8,Yes,Standard,Yes,No,10,PayPal,Quarterly
11470,66,Female,Boots,Footwear,5146,2025-03-20 22:28:37,Delhi,,Gray,Winter,3.2,No,Express,Yes,No,7,Debit Card,Monthly
11471,26,Male,Smartphone,Electronics,104995,2024-12-23 19:48:23,Hyderabad,,Red,Winter,5.0,No,Standard,No,Yes,8,Debit Card,Weekly
11472,38,Male,Headphones,Electronics,80510,2024-02-28 13:01:17,Hyderabad,,Green,Spring,5.0,No,Standard,Yes,No,14,Debit Card,Quarterly
11473,60,Female,Jacket,Clothing,7470,2025-05-30 08:02:21,Hyderabad,XL,Red,Winter,3.6,No,Express,Yes,No,12,Credit Card,Quarterly
11474,33,Male,Laptop,Electronics,56108,2024-12-16 19:09:06,Delhi,,Green,Summer,2.5,No,Standard,No,No,11,Debit Card,Bi-Weekly
11475,37,Male,T-Shirt,Clothing,8466,2024-10-19 02:23:39,Bengaluru,L,Brown,Fall,4.5,No,Standard,No,No,13,PayPal,Weekly
11476,57,Female,Smartphone,Electronics,116117,2024-11-02 18:48:57,Pune,,Gray,Winter,3.1,No,Next Day Air,Yes,Yes,8,Credit Card,Monthly
11477,62,Female,Jacket,Clothing,5063,2025-10-25 18:31:15,Jaipur,XL,Brown,Fall,2.9,No,Next Day Air,No,No,10,Credit Card,Monthly
11478,45,Female,Boots,Footwear,8383,2024-07-16 23:24:03,Delhi,,Brown,Summer,4.0,No,Free Shipping,Yes,Yes,8,PayPal,Monthly
11479,55,Male,Boots,Footwear,10126,2025-09-15 09:19:33,Jaipur,,Black,Summer,3.3,No,Standard,Yes,No,13,Debit Card,Monthly
11480,30,Male,Sneakers,Footwear,4482,2025-11-19 01:23:37,Delhi,,Green,Fall,4.1,No,Next Day Air,No,Yes,10,Google Pay,Weekly
11481,55,Male,Backpack,Accessories,18177,2025-10-08 21:28:39,Kolkata,,Red,Winter,3.6,No,Next Day Air,Yes,No,15,Credit Card,Quarterly
11482,26,Female,Sneakers,Footwear,7636,2024-02-05 13:17:43,Kolkata,,Blue,Summer,3.2,No,Standard,Yes,Yes,9,Apple Pay,Monthly
11483,46,Male,Backpack,Accessories,17596,2024-01-14 02:38:45,Kolkata,,White,Fall,3.9,Yes,Express,Yes,No,12,Google Pay,Quarterly
11484,45,Female,Laptop,Electronics,73538,2025-02-05 04:55:33,Delhi,,Blue,Fall,4.8,Yes,Express,Yes,No,9,Credit Card,Monthly
11485,35,Female,Jacket,Clothing,10873,2025-04-18 12:07:13,Pune,M,Brown,Winter,3.3,No,Next Day Air,Yes,No,9,Apple Pay,Annually
11486,61,Male,Backpack,Accessories,23323,2024-03-04 03:37:27,Jaipur,,Gray,Fall,2.5,No,Next Day Air,Yes,Yes,11,Credit Card,Monthly
11487,36,Male,Backpack,Accessories,13031,2024-02-14 19:24:03,Mumbai,,White,Fall,3.9,No,Express,Yes,Yes,15,Apple Pay,Monthly
11488,62,Male,Jeans,Clothing,3320,2025-09-25 15:16:52,Mumbai,S,Green,Winter,4.8,Yes,Express,Yes,No,16,Cash,Monthly
11489,68,Male,Headphones,Electronics,71795,2024-06-23 11:48:47,Chennai,,Blue,Summer,3.7,Yes,Standard,No,Yes,7,Cash,Weekly
11490,64,Male,Watch,Accessories,20999,2025-10-15 11:32:10,Mumbai,,Brown,Spring,5.0,No,Free Shipping,Yes,No,4,Credit Card,Bi-Weekly
11491,40,Male,Boots,Footwear,6391,2024-04-02 09:30:56,Delhi,,Black,Summer,3.4,No,Next Day Air,No,Yes,13,Credit Card,Quarterly
11492,38,Female,Backpack,Accessories,6723,2024-09-19 17:02:17,Hyderabad,,Gray,Spring,4.6,No,Next Day Air,Yes,No,14,PayPal,Monthly
11493,50,Male,T-Shirt,Clothing,5146,2025-12-06 06:52:01,Bengaluru,M,Brown,Fall,4.6,No,Standard,No,No,7,Debit Card,Monthly
11494,41,Female,Watch,Accessories,16434,2025-12-03 07:58:18,Pune,,Red,Summer,,Yes,Standard,No,No,6,Debit Card,Weekly
11495,22,Female,Jeans,Clothing,9545,2024-05-20 17:45:40,Chennai,L,Red,Summer,4.1,No,Next Day Air,No,Yes,9,Credit Card,Monthly
11496,53,Female,Sneakers,Footwear,14276,2025-09-07 05:55:48,Delhi,,Black,Winter,4.3,No,Express,No,Yes,5,Credit Card,Monthly
11497,49,Male,Boots,Footwear,15936,2025-12-06 13:17:57,Chennai,,Black,Fall,3.1,Yes,Standard,Yes,No,8,PayPal,Weekly
11498,37,Male,Headphones,Electronics,75032,2025-08-14 20:30:45,Pune,,Black,Spring,4.2,Yes,Express,No,Yes,11,Google Pay,Monthly
11499,51,Male,Jeans,Clothing,5976,2025-02-11 16:44:20,Hyderabad,XL,Black,Fall,3.4,No,Standard,No,No,10,Credit Card,Monthly
11500,34,Female,Smartphone,Electronics,115868,2024-06-28 03:53:55,Pune,,Red,Fall,4.0,Yes,Free Shipping,Yes,No,8,Google Pay,Monthly
11501,28,Male,Watch,Accessories,5810,2024-03-15 22:36:57,Chennai,,White,Spring,4.6,No,Standard,No,Yes,6,Credit Card,Annually
11502,20,Female,Laptop,Electronics,22410,2025-01-25 15:22:10,Delhi,,Black,Winter,4.6,No,Standard,Yes,No,16,Debit Card,Quarterly
11503,64,Male,Jeans,Clothing,8881,2025-01-25 14:41:05,Pune,L,Blue,Winter,4.3,Yes,Standard,Yes,Yes,15,Credit Card,Weekly
11504,58,Male,Jacket,Clothing,6640,2024-06-10 05:56:25,Delhi,L,Gray,Summer,4.4,No,Standard,Yes,No,9,PayPal,Quarterly
11505,53,Male,T-Shirt,Clothing,2324,2024-05-11 15:38:31,Kolkata,M,Black,Spring,4.5,Yes,Express,Yes,No,9,Credit Card,Monthly
11506,62,Female,Boots,Footwear,7055,2024-09-24 07:59:02,Hyderabad,,Red,Summer,3.8,No,Standard,Yes,Yes,6,Credit Card,Annually
11507,63,Female,Watch,Accessories,10209,2025-08-14 12:01:51,Delhi,,Black,Summer,3.9,Yes,Next Day Air,Yes,No,10,Credit Card,Monthly
11508,67,Female,Boots,Footwear,11703,2024-06-09 15:50:00,Kolkata,,Gray,Winter,2.3,No,Express,No,Yes,19,Debit Card,Monthly
11509,37,Male,Headphones,Electronics,94952,2024-11-27 00:34:13,Bengaluru,,White,Summer,5.0,No,Express,No,Yes,9,Credit Card,Monthly
11510,69,Female,T-Shirt,Clothing,12118,2024-07-24 19:57:49,Hyderabad,S,Black,Spring,3.1,No,Standard,Yes,Yes,9,Credit Card,Annually
11511,62,Male,Jacket,Clothing,7553,2025-03-22 20:27:24,Bengaluru,M,Green,Spring,4.0,Yes,Express,No,Yes,10,Debit Card,Bi-Weekly
11512,18,Female,Laptop,Electronics,74202,2024-04-13 22:52:29,Mumbai,,White,Fall,4.0,No,Standard,Yes,Yes,13,Google Pay,Weekly
11513,30,Female,Headphones,Electronics,78352,2025-08-21 00:05:06,Kolkata,,Green,Spring,2.5,Yes,Standard,Yes,No,6,Credit Card,Monthly
11514,29,Female,Headphones,Electronics,92379,2025-05-19 07:29:26,Pune,,White,Winter,4.6,No,Standard,No,Yes,10,Credit Card,Weekly
11515,57,Male,Watch,Accessories,17513,2024-09-30 15:44:31,Bengaluru,,Blue,Winter,2.2,No,Express,Yes,No,20,Credit Card,Quarterly
11516,21,Male,Backpack,Accessories,13695,2024-08-26 04:21:22,Delhi,,Gray,Spring,3.3,No,Standard,Yes,Yes,6,Credit Card,Monthly
11517,29,Male,Jeans,Clothing,5478,2025-01-28 17:27:09,Chennai,S,Blue,Winter,4.1,No,Next Day Air,No,No,11,Credit Card,Bi-Weekly
11518,46,Female,Jacket,Clothing,9960,2024-01-07 15:10:45,Jaipur,S,Blue,Summer,3.7,No,Standard,No,No,6,Credit Card,Monthly
11519,61,Male,Laptop,Electronics,70301,2024-02-13 16:33:17,Delhi,,Green,Fall,3.6,No,Express,No,No,5,PayPal,Quarterly
11520,69,Male,Headphones,Electronics,58598,2024-04-25 07:41:54,Jaipur,,Black,Winter,4.4,No,Standard,Yes,Yes,8,Debit Card,Bi-Weekly
11521,33,Female,Jacket,Clothing,7221,2025-05-27 18:15:57,Jaipur,M,Gray,Winter,3.5,No,Standard,Yes,No,11,PayPal,Quarterly
11522,49,Female,Laptop,Electronics,70135,2025-06-04 13:18:06,Kolkata,,Brown,Spring,4.3,No,Free Shipping,No,No,12,Apple Pay,Monthly
11523,65,Female,Jacket,Clothing,8383,2024-09-14 21:22:15,Delhi,L,Blue,Fall,3.6,No,Standard,No,No,14,Credit Card,Monthly
11524,40,Male,Smartphone,Electronics,123006,2025-04-08 05:58:49,Mumbai,,Red,Spring,4.4,Yes,Next Day Air,Yes,No,14,Debit Card,Monthly
11525,19,Female,Boots,Footwear,6308,2025-11-01 22:33:14,Jaipur,,Brown,Fall,4.7,No,Standard,Yes,No,9,Apple Pay,Monthly
11526,23,Female,T-Shirt,Clothing,4399,2025-04-22 22:35:17,Delhi,XL,Blue,Spring,3.9,No,Next Day Air,Yes,No,12,Credit Card,Quarterly
11527,39,Female,Headphones,Electronics,80261,2024-02-07 15:43:50,Delhi,,Blue,Fall,4.7,No,Standard,No,No,8,Debit Card,Monthly
11528,47,Female,T-Shirt,Clothing,5561,2024-10-14 15:40:54,Kolkata,M,Red,Winter,3.2,No,Next Day Air,No,No,7,Debit Card,Monthly
11529,67,Male,Sneakers,Footwear,4897,2025-09-03 09:51:19,Mumbai,,Blue,Fall,4.0,No,Standard,No,No,9,Cash,Monthly
11530,45,Male,Headphones,Electronics,41749,2024-03-05 00:45:12,Kolkata,,Green,Summer,3.4,No,Next Day Air,No,No,6,Google Pay,Monthly
11531,40,Male,Jacket,Clothing,7719,2025-11-07 14:04:28,Jaipur,M,Green,Winter,4.2,No,Standard,Yes,No,11,Debit Card,Bi-Weekly
11532,19,Female,Boots,Footwear,11952,2024-06-17 17:08:00,Bengaluru,,Gray,Spring,4.7,No,Standard,No,No,5,Credit Card,Quarterly
11533,51,Female,Boots,Footwear,15853,2024-01-03 15:14:56,Chennai,,Blue,Fall,3.3,No,Free Shipping,Yes,No,15,Credit Card,Quarterly
11534,34,Female,Boots,Footwear,10707,2024-12-26 20:13:47,Hyderabad,,Gray,Summer,4.8,Yes,Free Shipping,Yes,Yes,7,PayPal,Bi-Weekly
11535,42,Female,Jeans,Clothing,11620,2025-03-27 23:07:57,Kolkata,XL,Blue,Spring,5.0,Yes,Free Shipping,Yes,No,10,Debit Card,Quarterly
11536,28,Male,Watch,Accessories,15770,2025-07-20 10:47:28,Jaipur,,Blue,Fall,3.8,Yes,Standard,Yes,No,9,Credit Card,Annually
11537,42,Female,Laptop,Electronics,88395,2025-11-29 05:22:08,Bengaluru,,Black,Spring,4.2,Yes,Standard,Yes,No,12,Credit Card,Bi-Weekly
11538,56,Female,Laptop,Electronics,28303,2024-07-15 17:30:54,Kolkata,,Green,Fall,4.1,No,Express,Yes,Yes,14,Cash,Quarterly
11539,56,Male,Backpack,Accessories,10126,2024-09-10 04:14:36,Chennai,,White,Spring,4.5,Yes,Standard,No,No,8,Credit Card,Monthly
11540,36,Female,Headphones,Electronics,28718,2024-02-20 05:23:42,Delhi,,Gray,Summer,3.7,No,Free Shipping,Yes,No,9,Google Pay,Monthly
11541,19,Female,Laptop,Electronics,25647,2024-01-28 07:14:57,Bengaluru,,Green,Spring,4.9,No,Standard,No,No,9,Google Pay,Quarterly
11542,60,Female,Headphones,Electronics,108564,2025-05-24 09:46:30,Delhi,,Gray,Winter,3.7,Yes,Express,Yes,Yes,12,Google Pay,Quarterly
11543,69,Female,Jacket,Clothing,9213,2024-06-21 07:23:40,Mumbai,S,White,Fall,4.4,No,Express,No,No,11,PayPal,Bi-Weekly
11544,48,Male,Backpack,Accessories,24568,2024-03-20 16:47:28,Chennai,,Gray,Fall,4.5,Yes,Express,Yes,Yes,7,Debit Card,Monthly
11545,18,Female,Backpack,Accessories,1743,2024-02-27 15:47:36,Pune,,Black,Fall,4.1,No,Free Shipping,Yes,No,9,Credit Card,Weekly
11546,57,Female,Laptop,Electronics,89889,2025-05-12 07:40:11,Bengaluru,,Gray,Summer,5.0,No,Standard,Yes,No,9,Debit Card,Monthly
11547,67,Female,Jeans,Clothing,10292,2024-09-05 12:57:59,Kolkata,XL,Black,Summer,,No,Standard,Yes,No,11,Cash,Quarterly
11548,28,Female,Headphones,Electronics,88146,2025-03-19 22:08:39,Delhi,,Brown,Spring,3.7,Yes,Express,No,,8,Cash,Monthly
11549,43,Female,Boots,Footwear,11122,2024-11-13 15:10:26,Jaipur,,Brown,Winter,4.4,Yes,Next Day Air,Yes,No,7,Credit Card,Monthly
11550,30,Female,Sneakers,Footwear,6972,2025-05-15 00:43:02,Mumbai,,Brown,Winter,4.4,No,Standard,No,No,7,PayPal,Weekly
11551,46,Male,Laptop,Electronics,102920,2024-04-02 08:37:30,Delhi,,White,Winter,4.2,Yes,Express,No,No,11,Credit Card,Weekly
11552,65,Male,T-Shirt,Clothing,5561,2025-09-15 07:45:57,Chennai,M,Green,Fall,3.9,No,Express,Yes,No,15,Credit Card,Bi-Weekly
11553,41,Female,Headphones,Electronics,90553,2024-08-21 17:35:04,Hyderabad,,Gray,Spring,5.0,No,Next Day Air,Yes,No,13,Debit Card,Quarterly
11554,64,Female,Headphones,Electronics,31291,2025-02-08 01:15:52,Pune,,Green,Spring,3.0,No,Express,No,No,9,Debit Card,Weekly
11555,67,Female,Jeans,Clothing,8217,2024-10-24 00:34:31,Chennai,S,Black,Fall,3.7,No,Free Shipping,No,Yes,9,Credit Card,Annually
11556,56,Female,Laptop,Electronics,72957,2024-03-26 23:29:20,Kolkata,,White,Winter,4.7,Yes,Express,No,No,8,Debit Card,Quarterly
11557,30,Female,T-Shirt,Clothing,11371,2025-12-30 02:17:31,Kolkata,XL,Brown,Winter,3.4,No,Standard,Yes,No,16,Credit Card,Quarterly
11558,36,Female,Sneakers,Footwear,4897,2024-01-16 12:34:48,Pune,,Black,Fall,3.5,No,Express,No,Yes,6,Debit Card,Quarterly
11559,47,Female,Sneakers,Footwear,10292,2025-06-12 13:44:14,Chennai,,Green,Spring,4.2,No,Standard,No,No,8,PayPal,Monthly
11560,65,Male,Boots,Footwear,15604,2025-06-13 14:34:59,Kolkata,,Blue,Summer,5.0,No,Standard,No,Yes,5,PayPal,Monthly
